tweet_id,tweet,followers_count,verified,retweet_count,verified_in_support,verified_in_deny,support,deny,neutral,category,tense
524957752138149888,"NORAD increases number of planes on higher alert status ready to respond if necessary, official says. http://t.co/qsAnGNqBEw #OttawaShooting",2735433,1,159,0,0,4,0,33,rumours,1
524946609453678593,"University of Ottawa now in lockdown after earlier shooting at Canada's Parliament buildings, @uOttawaDirect says http://t.co/65JM05b8Ts",11836312,1,606,0,0,0,1,19,rumours,1
524984773211860994,"Ottawa Police confirms 1 gunman dead, 1 soldier killed in #OttawaShooting  http://t.co/pI1qVrCQBe http://t.co/wDK64hpO7H",11836693,1,743,0,0,5,0,33,rumours,1
525046462460477440,Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting http://t.co/GppG8dZPxq http://t.co/P10wbrBlgo,1889,0,737,0,0,1,0,21,rumours,1
524950264303075328,"CANADA PARLIAMENT SHOOTING:
- Still active shooter
- 3 separate shooting sites
- Multiple gunmen
- 1 gunmen dead
http://t.co/lXFiYaVImZ",198032,0,268,0,0,0,0,4,rumours,1
524983146266505216,Ottawa police confirm 1 male shooting suspect died; no one in custody - @OttawaPolice http://t.co/9emMsGE1FZ,6999932,1,100,0,0,2,0,1,rumours,1
524931019745812480,DEVELOPING STORY: Soldier shot in #Ottawa at War Memorial. http://t.co/mm5SwzQpyZ http://t.co/U94FCGWlsi,149858,0,148,0,0,1,0,4,rumours,0
524949628689461249,"LIVE:Coverage of ""several shooting incidents"" at and near Canadian Parliament: http://t.co/0nuzHcvr2J http://t.co/ZJO2hQqtLF",26356,1,165,0,0,3,1,5,rumours,1
524941504796962816,"BREAKING NEWS PHOTO GALLERY: Parliament Hill attacked, soldier shot at National War Memorial http://t.co/DWoevi7AZa http://t.co/0cSntg24dj",639896,1,466,0,0,5,1,24,rumours,0
524981436252950528,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,18002,1,173,0,0,1,0,6,rumours,1
524991576163250176,MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters. http://t.co/IHV4galEtC,3366613,1,109,0,0,4,0,5,rumours,1
524959332656349187,Police in Canada have confirmed to NBC that multiple gunmen were involved in what appears to be coordinated series of shootings in #Ottawa,189396,1,121,0,0,1,1,6,rumours,0
524945197705461763,Soldier gets CPR after being shot at War Memorial in #Ottawa https://t.co/gifVPfCcBv,6202,1,110,0,0,2,3,14,rumours,1
524922507380670464,#Ottawa police confirm shooting at War Memorial. Reports say victim may be a soldier.,357541,1,248,0,0,4,0,2,rumours,1
524967727266398209,"Ottawa hospital says it's treating three patients, two in stable condition, after shooting incident. http://t.co/1cKIHwuCzl",5277434,1,193,0,0,0,0,4,rumours,1
524961908903149568,"2 new victims en route to Ottawa hospital; 1 shot, both non-life-threatening, hospital says - @MICHAELCTV, @CBCNews https://t.co/wCqPcyqMxK",6997149,1,241,0,0,0,0,5,rumours,1
524947149134774272,UPDATED | Attacker shot dead in Parliament after soldier shot at National War Memorial: http://t.co/4kP3Lib1dS #cbcOTT #OTTnews,66610,0,137,0,0,2,0,0,rumours,0
525010245811466240,The University of Ottawa is no longer in lockdown. #cbcOTT #OTTnews,64353,0,155,0,0,1,1,1,rumours,1
524934673760530432,Canadian parliament on lockdown after shooting – live updates http://t.co/PBLZPFqhAP,2807861,1,119,0,0,0,0,3,rumours,1
524965786059026432,"BREAKING NEWS: ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING, SUSPECT(S) STILL AT LARGE - http://t.co/lXFiYaVImZ",198032,0,128,0,0,1,0,5,rumours,1
524944006577668096,"RT @CBCOttawa: CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews",66646,0,355,0,0,0,0,3,rumours,0
524982608716120065,"""Contrary to earlier reports no incident occurred near the Rideau Centre,"" Ottawa police say. #cbcOTT @OTTnews",63406,0,181,0,0,1,0,0,rumours,0
524954630279925760,Shooting locks down Canadian parliament; one suspect reported dead http://t.co/H3Z4PtvSuU,5277773,1,123,0,0,1,0,13,rumours,1
524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,78813,1,667,0,0,7,3,13,rumours,0
525030963781595136,Soldier killed in #OttawaShooting identified as Cpl. Nathan Cirillo (via @globeandmail) http://t.co/WL4Fs1H9Z2 http://t.co/wKV8KFaX73,675222,1,127,0,0,2,0,12,rumours,0
525022700923019264,"Soldier shot dead in #Ottawa today is Cpl. Nathan Cirillo. Reservist was based in #Hamilton, Ont.",366246,1,447,1,0,5,0,17,rumours,1
524966582544781313,AFP: an official says a Canadian soldier has died after being shot in #OttawaShooting,1309822,1,153,0,0,4,1,11,rumours,1
524941124893700096,Prayers for the shot soldier in #Ottawa. God bless the Canadian army. #Canada,258173,0,276,0,0,0,0,4,rumours,1
524961659685588995,"Extended Video: Guns raised, officers rush towards @RideauCentre http://t.co/YHpG2o8XeH http://t.co/UsPYjU85AS",56631,0,116,0,0,1,0,3,rumours,1
524945879455653889,"According to reports, one gunman is dead in #Ottawa Parliament shooting. LIVE coverage: http://t.co/NZrpLq5Coo http://t.co/f6PV2xgRBh",4427626,1,202,0,0,13,0,4,rumours,1
524939327399559170,"HAPPENING NOW: More shots heard near parliament in #Ottawa, suspect still at large - police http://t.co/Zp9AKplH9p http://t.co/pWVxhqPKez",788974,1,100,0,0,0,0,2,rumours,1
525052332116312064,Official: All 3 patients injured in Ottawa shootings have been released from hospital - @OttawaHospital http://t.co/aF9HyT9BgX,6998482,1,135,0,0,0,0,6,rumours,1
524959630158725120,These are the areas where the #OttawaShootings have been reported.  http://t.co/KkgffESRD5 http://t.co/Vvyip1FQjm,14496989,1,678,0,0,9,0,15,rumours,1
525045145079533568,.@pmharper and I have been speaking to some of our allies around the world. The PM will address the nation this evening. #OttawaShooting,39217,1,176,0,0,2,1,14,rumours,1
525030117014507523,The soldier killed in #Ottawa today is being named as 24-year-old Nathan Cirillo. Latest here: http://t.co/Iwpa7Iq2XA http://t.co/nMEOVCJVUa,441574,1,145,0,0,0,1,18,rumours,1
525023057526947840,Canadian soldier fatally shot identified as Nathan Cirillo.  #OttawaShooting #HamOnt #RIP http://t.co/0VdtSF6WVS,7143,0,111,0,0,1,0,2,rumours,0
524983050187579393,Ottawa police correct their info. No shooting at the Rideau shopping centre. Everything now points to one gunman in two locations.,17716,0,111,0,0,3,1,7,rumours,1
524998906799988736,Full White House statement on Obama's call to #Ottawa http://t.co/7UAGgehJms,1565,1,159,0,0,2,0,1,rumours,1
524955557686284288,"Police are now investigating three shooting incidents in Ottawa at Parliament, shopping mall and War Memorial. http://t.co/1cKIHwuCzl",5277118,1,189,0,0,0,0,3,rumours,1
525057606151602176,"VIDEO: Seconds after shooting Nathan Cirillo, #OttawaShooting suspect gets into car. http://t.co/tbPrMJhNu0",126144,1,103,0,0,3,0,0,rumours,1
524947424482435073,"#BREAKING: Shooter is dead, according to sources on Parliament Hill",173217,1,327,0,0,7,0,11,rumours,1
524974318087061504,BREAKING: the most terrible news of the day so far: soldier has died of his injuries #OttawaShooting @ctvnews @ctvottawa,10340,0,405,0,0,2,0,16,rumours,1
524931110279852032,"Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story: http://t.co/ULAKX3dYO1 http://t.co/o5P3RDYb8C",543091,1,171,0,0,2,0,2,rumours,0
524926301678096384,MORE: @CTVNews reporting second shooting behind Peace Tower on Parliament Hill #ottnews SHOOTER IS ON THE LOOSE.,19637,1,138,0,0,2,0,0,rumours,1
524985687704338432,Updated: The shooting incident in Ottawa had the appearance of a coordinated attack http://t.co/brn047wYz8 http://t.co/rfCQHTUPft,13669145,1,878,0,0,10,1,9,rumours,0
524978172110987264,"OTTAWA SHOOTING
- Soldier shot at memorial has died: Globe, CTV
- Harper to speak later today
http://t.co/DkNJOduorR",117570,1,121,0,0,1,0,2,rumours,1
525029016001318913,CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,173240,1,139,0,0,7,8,40,rumours,1
524935246647926784,"Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say. http://t.co/9KkQ1apxxW",5191021,1,115,0,0,0,0,4,rumours,1
524932792925569024,Recap: Parliament Hill in lockdown after uniformed Canadian soldier shot at War Memorial. Suspect on loose; witnesses say he had rifle.,365854,1,561,0,0,1,0,11,rumours,1
524959836778536961,UPDATE: Ottawa police confirm gunman in Canada shooting shot and killed. Search on for possible additional gunmen. http://t.co/sV7ZH50tlf,3368156,1,123,0,0,0,0,4,rumours,1
524976929703997441,"BREAKING: Hospital says it has received 3 victims from Ottawa shootings, 2 are in stable condition.",4221887,1,386,1,0,9,0,9,rumours,1
524967711492014080,"CANADA PARLIAMENT SHOOTING:
- Active shooter
- 3 separate shooting sites
- 3 injd
- Multiple gunmen
- 1 soldier dead
http://t.co/lXFiYaVImZ",198030,0,180,0,0,0,0,1,rumours,1
524966904885428226,BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://t.co/Zp9AKplH9p  #Ottawa,789414,1,129,0,0,0,0,6,rumours,1
524937542131793920,We are in full lock down until further notice from Ottawa Police.,1437,0,214,0,0,0,0,6,rumours,1
524943012602716160,OTTAWA! Sending postive vibes. Stay away from rooftops and windows in downtown. Shooter still in Parliament Hill: http://t.co/WzBRh1x9sq,2669295,1,205,0,0,2,0,14,rumours,1
524944637489086464,"#OTTAWA SHOOTING: Police killed 1 guman, believe 2 or 3 still at large - reports http://t.co/Zp9AKplH9p http://t.co/f5jsyOog9b",788774,1,196,0,0,1,0,5,rumours,1
525005886272843776,Kevin Vickers hailed as hero who took down attacker at Parliament Hill: http://t.co/sG70iQtfSM #cbcOTT #OTTnews http://t.co/zuSOkiOzck,66688,0,597,0,0,5,1,8,rumours,0
525061787860103169,ICYMI: Sergeant-at-Arms Kevin Vickers hailed as hero for stopping shooter on Parliament Hill http://t.co/nGpzKvjMtJ http://t.co/Tdpgfpbn1Y,173069,1,160,0,0,2,0,4,rumours,0
524983403775799297,Tragedy mounts as soldier shot this AM dies of his wounds in an Ottawa Hospital. Deep sympathy to his family and friends. #shooting #ottawa,106770,1,101,0,0,0,0,3,rumours,1
524965723672961024,"#BREAKING Canada soldier shot near parliament has died, an official says",261465,1,288,0,0,5,0,14,rumours,1
524957517294886912,Gunman on the loose in downtown Ottawa. Canadian citizens disarmed by their government. Target rich environment. #OttawaShooting,67225,0,127,0,0,2,2,14,rumours,0
524951711941922818,"BREAKING: CTV Ottawa confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one near Rideau Centre",639877,1,1691,0,0,7,0,9,rumours,1
525058825909731328,"The Ottawa Hospital now says ""all three patients involved in today's incident have been discharged"" http://t.co/24l1f58UPx #OttawaShootings",11835647,1,154,0,0,2,0,14,rumours,1
524930575472136192,#ottnews #ctvottawa  Reports man has been apprehended on Parliament Hill.  As many as 30 shots fired  - soldier shot at War Memorial.,4527,0,145,0,0,1,0,6,rumours,1
525020326816927744,#Breaking: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting http://t.co/vlj96XOoSm http://t.co/LOzoL7IjVI,543139,1,4955,0,0,4,0,20,rumours,0
525023610243928064,ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau suspected shooter in #Ottawa http://t.co/V61x3YvkGJ,3166,0,180,0,0,0,4,16,rumours,1
524953604717686784,CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK - http://t.co/5VYMWGWyx3 http://t.co/jQn39E7hTA,104228,0,135,0,0,5,1,13,rumours,1
525067386849091584,Raptors hold a moment of silence to honour Cpl. Nathan Cirillo and all those affected by today's events in Ottawa. http://t.co/hqoIIvCRNj,539802,1,884,0,0,2,0,18,rumours,1
524949339131904000,"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",11835431,1,616,0,0,10,12,52,rumours,1
524935816603107328,"BREAKING UPDATE: Soldier shot at National War Memorial in Ottawa, Canada, police tell @ABC News - http://t.co/wg7WHTjJGI",3631285,1,116,0,0,2,0,3,rumours,1
524951585231994880,"Police say there are 3 shooting scenes: Parliament, War Memorial, Rideau Centre. They happened close together, police say #cbcOTT #OTTnews",66582,0,1155,0,0,1,0,17,rumours,1
524947674164760577,BREAKING NEWS: New York Times is reporting the Canadian soldier who was shot has died from their injuries. Heartbreaking. #cdnpoli #ableg,6089,0,112,0,0,1,1,18,rumours,1
524956383318650880,"Photos of the scene in Ottawa, where police confirm 'several' shootings http://t.co/1vpA0rErQg http://t.co/djjyH5S30C",535573,1,723,0,0,8,0,11,rumours,1
524951893467234304,"CXN: 1 gunman shot dead in Parliament Hill attack, soldier shot in Ottawa http://t.co/pp6hcfWcRw No report soldier dead. #OttawaShooting",639384,1,143,0,0,2,1,3,rumours,0
525013278343581696,"JUST IN: U.S. officials tell CBS News the name of the dead Ottawa shooting suspect is Michael Zehaf-Bibeau, a Canadian born in 1982.",124261,1,571,0,0,1,1,28,rumours,1
524962199543230464,"No one hurt in shooting at Ottawa's Rideau Centre -- scene of 1 of 3 attacks, Canadian police say. http://t.co/qsAnGNqBEw #ottawashooting",2735963,1,245,0,0,2,1,16,rumours,1
525057025785356288,More #breaking: @CNN confirms name of soldier who was killed in #OttawaShooting as Nathan Cirillo. @paulanewtonCNN http://t.co/3e8cFKOUnT,85154,1,167,0,0,2,0,21,rumours,1
524983366261936130,"BREAKING: Police say soldier, 1 suspected gunman dead in Ottawa shootings.",4229856,1,268,1,0,8,1,10,rumours,0
525017500061536258,"Gunman killed in Parliament attack named as Michael Zehaf-Bibeau, a Canadian born in 1982, American media report claims. #cdnpoli #Ottawa",363197,1,763,0,0,6,0,39,rumours,0
524955159840182272,"MORE: Police say shots fired at 3 places: The National War Memorial, on Parliament Hill and near Rideau Centre Mall: http://t.co/ZUIqFDn4nl",4229623,1,333,0,0,7,1,3,rumours,1
525008463819464704,"Meet Kevin Vickers, the hero who shot down the Parliament Hill gunman #OttawaShooting http://t.co/dFhPJCDREP http://t.co/m4fFmtw8d8",6538,1,127,0,0,1,1,7,rumours,0
524976526891417600,"The Canadian soldier shot at the War Memorial in Ottawa has died, according to two members of Parliament. Live blog: http://t.co/q98AMohu7T",20037542,1,730,0,0,5,2,13,rumours,1
524926472432410625,"One person shot outside Centre Block, a second wounded inside the building in Parliament Hill shooting http://t.co/zng0g0aelU",42852,0,121,0,0,1,0,2,rumours,0
524955062486196224,Rideau Centre general manager tell @globeandmail there was no shooting inside the mall. But people can't leave or enter. #OttawaShooting,1698,1,126,0,0,0,0,4,rumours,1
525055879545380864,Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong,558815,1,367,0,0,0,0,2,rumours,1
524925987239120897,Soldier shot at National War Memorial in Ottawa http://t.co/Sgmcq7gUzf #cdnpoli #hw,67569,1,155,0,0,3,0,1,rumours,0
524942946765131776,BREAKING: Peter Mansbridge now reporting one suspect shot dead inside Parliament Hill,10482,1,130,0,0,0,0,4,rumours,1
524930671220105216,"DEVELOPING NEWS: Soldier shot at War Memorial. Watch CBC NN for coverage. Or follow online: http://t.co/QSm0x0bM2K
http://t.co/QcwgN8OgHB",126233,1,214,0,0,1,0,18,rumours,0
524924619812511746,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,359058,1,184,0,0,0,1,8,rumours,1
524929796862918656,Soldier shot at National War Memorial in Ottawa http://t.co/9jLwNdsKp2 http://t.co/0a3tmPyUw9,640000,1,316,0,0,15,0,3,rumours,0
525037656820826112,Forever remember Cpl. Nathan Cirillo. Never speak of the shooter. #OttawaShooting #StaySafeOttawa #StayStrongCanada http://t.co/VmMfN4RH7e,58,0,517,0,0,1,1,16,rumours,1
524970731202166784,#BREAKING Canadian officials: Soldier shot in Ottawa has died http://t.co/ddbmihjxGB,1306314,1,111,0,0,1,0,7,rumours,1
524953391634866176,Here's the footage shot by Globe reporter @josh_wingrove of gun fire in Parliament Hill building https://t.co/FOu4PbNCDq,543092,1,265,0,0,1,1,5,rumours,1
525030416261337089,RIP Cpl. Nathan Cirillo identified as Canadian soldier killed in #ottawashooting #Canada http://t.co/TijUfih7r1,9915,0,123,0,0,0,0,2,rumours,0
524983581983375360,"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/q98AMohu7T",20041552,1,502,0,0,4,0,14,rumours,1
525026947307700225,Rest In Peace Cpl. Nathan Cirillo and thank you for serving our country #OttawaShooting http://t.co/Tb062RSRtC,12015,0,478,0,0,0,0,8,rumours,1
524945676443340800,"Police confirm multiple suspects involved in shooting incident at Ottawa War Memorial - @VassyKapelos, @amyminsky http://t.co/aF9HyT9BgX",6999809,1,281,0,0,0,0,6,rumours,1
525051365195014144,All 3 patients injured in #OttawaShooting released from hospital: #Ottawa Hospital spokesperson. #cdnpoli,366198,1,142,0,0,0,0,4,rumours,0
524934941914968064,"Scene outside Canada's parliament where soldier shot by gunman at National War Memorial, http://t.co/t1HQMYQ6QB http://t.co/bMzDnPL1NX",11836155,1,772,0,0,4,1,17,rumours,0
525040509937795072,RIP Corporal Nathan Cirillo Thank you for serving our country. Gone but never forgotten #OttawaShooting http://t.co/51dY4VTp2K,2308,0,249,0,0,0,0,0,rumours,1
524949315245322241,Gun fire exchange in Parliament Hill building #Ottawa #parliament #shooting #Canada #BeSafeOttawa -https://t.co/9RDjNvVkJW via @martinvass2,7756,0,635,0,0,0,0,0,rumours,1
525035564014526464,FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism http://t.co/oDy7eSbgFn,3566092,1,149,0,0,7,3,8,rumours,1
524931913426157568,"UPDATED: Shots fired on Parliament Hill, soldier injured at National War Memorial http://t.co/eyhV6c2yiv http://t.co/wy63eYJbB1",639917,1,694,0,0,10,3,16,rumours,0
525067500447612929,RIP Cpl. Nathan Cirillo today's tragic events put all in perspective #OttawaShooting #HeroesInLife @CanadianForces http://t.co/B7ggJBbZvE,38951,0,107,0,0,0,0,13,rumours,1
524962748237889536,"Kevin Vickers, head of security in parliament &amp; 29 yr vet of RCMP. Being credited for taking down shooter #Ottawa http://t.co/LpAUkIqwvi",997,1,1315,0,0,0,0,20,rumours,1
524945684966166528,"BREAKING: Two or three gunmen were involved in shooting at Canada war memorial, Ottawa police say. http://t.co/qsAnGNqBEw",2735682,1,198,0,0,9,0,1,rumours,1
525029913230053377,"A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http://t.co/mh07ZMi9J5",78380,0,197,0,0,1,0,7,rumours,1
525025695425380352,"Hamilton Argylls soldier, Nathan Cirillo, on the right in this picture, dies in Ottawa attack http://t.co/K0j8j0eLiw http://t.co/aKBFslkfAg",36949,1,126,0,0,1,0,3,rumours,1
524953918166794240,"Confirmed reports that there were three shootings in Ottawa: at a War memorial, at the Parliament and at a shopping mall.",2066,0,106,0,0,3,2,2,rumours,0
524971492820647936,"""I saw one of the soldiers laying on the ground."" Witnesses depict chaos in #OttawaShooting http://t.co/VeZxrHnPCd http://t.co/1hhIi1ykh2",14498152,1,345,0,0,5,1,18,rumours,0
525020620636307456,"RT @ArmedResearch:#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect http://t.co/sn3IhZjOx2",201,0,110,0,0,0,0,9,rumours,1
524929893759737856,#BREAKING: Soldier shot at war memorial near Canadian parliament: http://t.co/vAAbHQcZif,4427946,1,177,0,0,15,4,25,rumours,1
524982066564567040,BREAKING: Ottawa Police confirm that a member of the Canadian Forces has succumbed to injuries in hospital following shooting...,640044,1,227,2,0,12,1,14,rumours,1
524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,366088,1,431,0,0,1,3,18,rumours,0
524975552638504960,BREAKING: NHL postpones tonight's Senators-Leafs game in Ottawa,301463,1,360,0,0,1,0,9,rumours,1
524928878075457536,Soldier shot at National War Memorial in Ottawa http://t.co/WABNVkk7wA http://t.co/SRMYiIoOY9,639706,1,488,0,0,7,4,13,rumours,0
524935791794221057,"#OTTAWA SHOOTING: Police claim multiple suspects at large, ask people to avoid Paraliment area http://t.co/Zp9AKplH9p http://t.co/b3yQV4ewOs",788752,1,150,0,0,3,0,8,rumours,1
525036457732231169,#Canada Soldier shot today: MT @megunder On Sunday very handsome guard in picture with my friend - RIP Nathan Cirillo http://t.co/qJXlw1hNN3,9888,1,199,0,0,0,1,6,rumours,0
524937968138878976,BREAKING: Soldier shot near Canada's parliament; active shooter at large.  http://t.co/ldO9r3y0JQ http://t.co/5Ssy2fEmSb,5277202,1,506,0,0,4,0,16,rumours,1
525056576038518785,Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,672990,1,1082,0,0,1,1,21,rumours,0
524931752725585921,Source says ONE suspect shot and killed inside PARLIAMENT HILL - security sweep still underway. #ottnews #BREAKING,19633,1,201,0,0,0,0,2,rumours,1
524960247518330881,Timing of Parliament shootings - an hour later and 200+ MPs and dozens of reporters would have been in hall where shooting took place,16603,0,147,0,0,2,1,12,rumours,1
524926768054956032,"BREAKING: Reports of second shooting behind Peace Tower, solider shot on War Memorial a short time ago. Shooter is on the loose.",35684,0,115,0,0,0,0,0,rumours,0
524940030109036544,My thoughts and prayers are with injured soldier. And such deep thanks to the security and RCMP on the Hill. #shooting #parliament,105857,1,139,0,0,2,1,9,rumours,1
524973811092193280,#OttawaShooting @RCMP_Nat_Div press conference will be held at 2 pm today,1698,1,109,0,0,1,0,3,rumours,2
524941529928839168,#Canada journalist captures outbreak of small-arms fire inside Parliament building in #Ottawa: http://t.co/oFsOV9xva2,20416,0,122,0,0,2,0,4,rumours,1
524942353355005952,#canada unreal. --&gt; Footage from Globe reporter captures exchange of gun fire in Parliament Hill building http://t.co/IBB9WTc3Nh,38659,0,103,0,0,4,0,3,rumours,1
524949073154301952,"BREAKING: @ottawapolice confirm one death on Parliament Hill. 3 separate shootings: War Memorial, Hill and ""near Rideau Centre"" @ctvottawa",10341,0,721,0,0,1,0,9,rumours,1
524931830173421568,Several MPs tweeting that lone gunman shot dead in Centre Block. All MPs reportedly safe. #cdnpoli #ottawa,11408,1,101,0,0,0,0,1,rumours,1
524968337747767298,"BREAKING: A spokesperson for The Ottawa Hospital confirms that it has received three patients, two of which are in stable condition.",636822,1,186,1,0,2,0,4,rumours,1
524990180034609152,Sergeant-at-Arms of Canada's parliament called a hero for shooting gunman who entered building http://t.co/n7Uyuj8zgu http://t.co/kfV2La0M7m,1625617,1,458,0,0,1,0,17,rumours,0
524947416869388288,Reports now that 2nd shooter has been shot in downtown Ottawa #ottnews,35698,0,237,0,0,0,0,3,rumours,1
524958128392376320,"Ottawa police confirm that there were multiple suspects in the shooting, saying there were ""possibly 3"" shooters. http://t.co/In9OgOxYXM",5196114,1,167,0,0,1,1,11,rumours,1
524951625556066304,CTV reports that soldier shot at war memorial still alive.,7858,1,270,0,0,1,0,14,rumours,1
524956372199555072,"Map of areas where Ottawa shootings were reported: National War Memorial, near the Rideau Centre and Parliament Hill. http://t.co/NcfNCR5VCV",20039250,1,1449,0,0,2,1,5,rumours,0
524949306101743616,"NEW: Ottawa police reporting 3rd shooting scene, at Rideau Centre Mall, close to Parliament Hill",4517,1,143,0,0,3,0,4,rumours,1
524948264886759424,Dramatic video of gunfire from inside Parliament Hill: http://t.co/8xCefbbnZa http://t.co/SYydkfOxAI,79908,0,104,0,0,3,0,5,rumours,1
524953110285152256,EXTENDED VIDEO: Numerous gunshots heard inside Centre Block on Parliament Hill http://t.co/PVcAGKdahe,640059,1,154,0,0,6,0,5,rumours,0
524969501704855552,Jason Kenney says Canadians soldier shot at War Memorial today has died. Employment Minister also says Parliamentary guard wounded. #cdnpoli,365820,1,841,0,0,1,2,20,rumours,1
524969483317026816,"Soldier shot by gunman outside Canada parliament dies, minister says, as police search for multiple suspects",11836097,1,791,0,0,5,1,22,rumours,1
524982531075371008,BREAKING NEWS: Ottawa police now confirm one suspect has been killed. 2 suspects remain at large.,198020,0,111,0,0,0,0,2,rumours,1
524925033626738688,Scene at Ottawa war memorial. Soldier on duty shot. http://t.co/QvXGDUM4NC,17046,1,120,0,0,3,0,4,rumours,1
