tweet_id,tweet,followers_count,verified,retweet_count,verified_in_support,verified_in_deny,support,deny,neutral,category,tense
5.53E+17,BREAKING: Car chase under way in Paris as officers pursue #CharlieHebdo suspects down motorway http://t.co/f30TSVt1yN http://t.co/1ShVASm5ym,974866,1,169,0,0,8,1,2,rumours,1
5.53E+17,MORE: Massacre suspects believed to have taken hostage and holed up in small industrial town northeast of Paris: http://t.co/lmr2ImJhmr,4550927,1,163,0,0,2,0,0,rumours,1
5.53E+17,"11 just killed in Paris by ""Alu Akhbar"" shouting armed men in attack on  satirical mag Charlie Hebdo. Background: http://t.co/MUf8ACNbVS",2460875,1,237,0,0,1,0,3,rumours,1
5.54E+17,BREAKING NEWS: Market gunman threatens to kill hostages if police storm terrorist brothers. -Paris police,213390,0,163,0,0,2,1,5,rumours,1
5.54E+17,BREAKING: Reports that an armed man has taken a hostage in eastern Paris in a third attack #ParisShooting http://t.co/f30TSVt1yN,975551,1,117,0,0,1,0,2,rumours,1
5.54E+17,MORE: Police official: Hostage-taker at Paris market appears linked to newspaper attack suspects: http://t.co/RHLq7ZcHkE,4552810,1,169,0,0,5,1,2,rumours,0
5.54E+17,DEVELOPING: 2 reported dead in second hostage situation at Paris grocery store http://t.co/F4K3C1lot7,4734461,1,252,0,0,12,1,6,rumours,1
5.53E+17,"Reports gunmen shouted ""Allahu Akbar"" &amp; ""the prophet was avenged"". If we don't share these, they win. #JeSuisCharlie http://t.co/0ykqcFmUJ7",11434,0,155,0,0,0,0,4,rumours,0
5.53E+17,"Terrifying account. Attackers spoke perfect French, eyewitness says RT  http://t.co/n1uLNlY9bf via @humanite_fr http://t.co/snAKGl1XkX",13599,1,133,0,0,1,1,4,rumours,1
5.53E+17,Gunmen reportedly asked for victims by NAME before shooting them #CharlieHebdo. Live updates: http://t.co/w2A2CcyPkN http://t.co/150t62a5IN,285305,1,124,0,0,2,0,2,rumours,0
5.53E+17,Reports of shooting at  Dammartin en Goele on route N2 north east of Paris - French media says car chase under way,6546,0,114,0,0,0,0,2,rumours,1
5.53E+17,Update - 11 people dead at headquarters of French satirical weekly publication Charlie Hebdo after armed gunmen stormed the office in #Paris,1376880,1,246,0,0,4,3,12,rumours,0
5.54E+17,BREAKING NEWS: PARIS SHOOTERS ARE IN CONFRONTATION WITH POLICE. HOSTAGES INVOLVED. #ParisShooting,134741,0,171,0,0,1,1,6,rumours,1
5.54E+17,#CharlieHebdo killers shot dead by police,70731,1,275,0,0,6,0,13,rumours,0
5.53E+17,BREAKING NEWS: Ten dead in shooting at headquarters of French satirical weekly Charlie Hebdo - French media @Reuters @akhbar,85229,1,119,0,0,1,0,9,rumours,1
5.54E+17,#BREAKING Killed Charlie Hebdo suspects came out firing on security forces: source,315066,1,1177,3,0,18,0,8,rumours,1
5.54E+17,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/dbIE1GD3Cw,37216,0,876,3,0,14,0,7,rumours,0
5.53E+17,Latest on the manhunt for Charlie Hebdo attackers: http://t.co/JfmqW07Vhk http://t.co/mjiiPM2gHG,5585304,1,112,0,0,5,0,4,rumours,1
5.53E+17,11 dead as shots fired at French satirical weekly #CharlieHebdo. Photo: Philippe Dupeyrat  #AFP http://t.co/q38epI1b8b,36132,0,496,0,0,9,0,15,rumours,0
5.54E+17,JUST IN: A separate shooting and hostage situation at a supermarket in eastern Paris has been reported ... developing,3493105,1,186,0,0,0,1,6,rumours,1
5.53E+17,Scene at Paris HQ of satirical magazine Charlie Hebdo - police confirm gunmen kill at least 10 http://t.co/t3gks9dapq http://t.co/bnD65c9hwF,12906212,1,1387,0,0,5,0,14,rumours,1
5.54E+17,"An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.
http://t.co/yXXlHehst9",10219,0,120,0,0,4,2,16,rumours,1
5.53E+17,Update - Reuters reports at least one person killed &amp; several injured in shootout before hostage-taking in Dammartin-en-Goele in France,1379869,1,269,0,0,1,0,5,rumours,0
5.53E+17,"France: 10 people dead after shooting at HQ of satirical weekly newspaper #CharlieHebdo, according to witnesses http://t.co/FkYxGmuS58",129573,1,486,0,0,0,1,6,rumours,0
5.53E+17,"Top French cartoonists Charb, Cabu, Wolinski, Tignous confirmed among dead in #Paris #CharlieHebdo attack. Editor is critically wounded.",20401,0,148,0,0,1,1,4,rumours,1
5.53E+17,"Nine journalists and two police officers killed in #CharlieHebdo attack, police spokesman confirms http://t.co/KtQOYWXKev",1557612,1,180,0,0,5,0,6,rumours,1
5.53E+17,UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g,61410,1,220,0,0,5,0,5,rumours,0
5.53E+17,The first person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/9LUWBZ9SbC http://t.co/ulTAJHywnK,972105,1,494,0,0,6,1,12,rumours,0
5.53E+17,"Ten killed in shooting at headquarters of French satirical weekly Charlie Hebdo, says French media citing witnesses #c4news",529882,1,127,0,0,1,1,3,rumours,1
5.54E+17,Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw,5587299,1,227,0,0,8,1,10,rumours,1
5.53E+17,"Ahmed Merabet, a French Police officer, the first victim of #CharlieHebdo attack .. He was a Musilm #RIP http://t.co/Z5Qx2gGMNp",55033,1,117,0,0,0,0,7,rumours,0
5.53E+17,"Photo of the 2 cartoonists killed in the attack on #CharlieHebdo in #Paris today. RIP.

via @LePoint. http://t.co/mms8xWU1Ze",13601,0,569,0,0,7,1,13,rumours,0
5.53E+17,Paris police say 11 dead after shooting at French satirical weekly Charlie Hebdo http://t.co/K4WBMHDNxO,6708933,1,151,0,0,3,0,5,rumours,1
5.53E+17,"Three attackers being hunted for assault on French magazine #CharlieHebdo, French interior minister says http://t.co/F7ZB9JXIfe",12908334,1,566,0,0,2,0,17,rumours,1
5.53E+17,Charlie Hebdo shooting is a ferociously shocking moment with terrible implications for us all:  http://t.co/sIJO1vRp3w Twelve now dead.,584117,1,557,0,0,5,1,23,rumours,1
5.53E+17,"Terrorist Attack #footage today, 11 dead in Paris @Charlie_Hebdo_  newspaper http://t.co/5sIQslHCeh",1099,0,4082,0,0,0,0,0,rumours,1
5.53E+17,"Unconfirmed reports that #CharlieHebdo attackers shouted ""The Prophet is avenged"" and used a rocket launcher. This is next level ****.",35357,0,226,0,0,2,1,10,rumours,1
5.53E+17,Police search gas station where French media reported #CharlieHebdo suspects allegedly were seen. http://t.co/v9cuXpPIYF,22665710,1,176,0,0,5,3,11,rumours,0
5.54E+17,BREAKING: Police: Hostage-taker at Paris market is suspect in slaying of policewoman a day earlier.,4552529,1,369,3,0,13,1,2,rumours,1
5.54E+17,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/5300zReVuq",4552026,1,348,2,0,14,0,5,rumours,0
5.54E+17,[Happening Now] Shooting and hostage situation at Kosher supermarket in eastern #Paris http://t.co/TszoK14DJH http://t.co/lAYTn6mfvs,130242,1,150,0,0,3,0,6,rumours,1
5.54E+17,"#BREAKING At least one injured in Paris kosher grocery shooting, hostage drama: sources",305758,1,511,0,0,1,1,16,rumours,1
5.53E+17,"UPDATE: French police in standoff with #CharlieHebdo attack suspects, hostage believed taken http://t.co/Jzqo5Su0a1 http://t.co/zexuGWcdzd",4733924,1,271,0,0,16,2,1,rumours,0
5.54E+17,"CRISIS IN FRANCE
- Massacre suspects take hostage at business near Paris
- Policewoman-killer takes hostages at supermarket in east Paris",213210,0,210,0,0,2,0,11,rumours,1
5.53E+17,Police convoy and helicopters are rushing to scene to detain Charlie Hebdo massacre suspects http://t.co/XdUgohNDhv http://t.co/MSROYqs14o,820353,1,109,0,0,3,0,1,rumours,1
5.53E+17,"BREAKING: Reports of shots fired, hostages taken in town Northeast of Paris http://t.co/f30TSVt1yN http://t.co/jeuTP0IOZg",975140,1,159,0,0,1,0,5,rumours,0
5.54E+17,LIVE REPORT - Assault in Paris ( #Vincennes ) . Some hostages are  free. http://t.co/umff4LVVJL  #CharlieHebdo http://t.co/tAtUcfI5pc,1118007,1,112,0,0,0,0,0,rumours,1
5.53E+17,French media reporting owner of petrol station saw 2 men wearing masks in car with guns &amp; rocket launcher #CharlieHebdo,74687,1,188,0,0,5,4,13,rumours,1
5.54E+17,BREAKING UPDATE - FRANCE: Police order all shops closed in famed Jewish neighborhood in central Paris following attacks.,31073,0,112,0,0,0,1,7,rumours,0
5.54E+17,Another shooting reported at the Trocadero near the Eiffel Tower (LIVE UPDATES) http://t.co/cI8cztQjE6,843663,1,243,0,0,5,0,15,rumours,0
5.54E+17,"Breaking: Kouachi brothers dead; hostage freed after raid in Dammartin-en-Goele, says person familiar with matter  http://t.co/FYkXChPD4d",5587780,1,496,0,0,4,0,11,rumours,0
5.53E+17,"2 brothers suspected of #CharlieHebdo attack spotted in northern France, sources tell AFP http://t.co/spzmOjmyT4",12905732,1,513,1,0,6,6,32,rumours,0
5.53E+17,Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/6jRqXgPogM http://t.co/hO7lvftma5,53449,0,120,0,0,3,2,2,rumours,1
5.54E+17,"French media reports two suspects of #CharlieHebdo attack are killed, and supermarket hostage-taker also killed http://t.co/9OV0KKlxXG",704880,1,109,0,0,0,0,3,rumours,1
5.53E+17,URGENT: 3 gunmen involved in deadly attack on #CharlieHebdo - French interior minister http://t.co/3Jsosc7yl3 #Paris http://t.co/9fqT2P6yhV,840871,1,152,0,0,0,1,17,rumours,0
5.53E+17,Brilliant by @LucilleClerc #CharlieHebdo http://t.co/fklXQlrbEL,210044,1,112,0,0,0,0,3,rumours,1
5.53E+17,"R.I.P. Ahmed Merabet, a French police officer, a Muslim, the first victim of #CharlieHebdo attack, http://t.co/bMzZgpXuL7 via @Ironyisfunny8",20442,0,2169,0,0,4,4,20,rumours,1
5.53E+17,"#banksy You can try to break the pencil but it will multiply...
#jesuischarlie http://t.co/iO1xSrQTvg",4431,0,111,0,0,1,1,6,rumours,1
5.53E+17,Police say 12 now dead in #CharlieHebdo attack including 2 police officers; prosecutor says gunmen still at large http://t.co/4AaqPAQMOb,12912447,1,1614,0,0,3,0,4,rumours,1
5.53E+17,"#CharlieHebdo Attack UPDATE: Cartoonists Cabu, Charb, Wolinski die - report http://t.co/3Jsosc7yl3 http://t.co/3H1ZbykE0D",842277,1,177,0,0,2,0,4,rumours,1
5.53E+17,"""Banksy"" reacts to #CharlieHebdo attack with poignant drawing http://t.co/5uVjGKfQB4 http://t.co/lOMvBsMj5q",135278,1,534,0,0,11,0,8,rumours,1
5.53E+17,"Paris-based journalist says the attack on Charlie Hebdo's HQ involved men armed with ""rocket propelled grenades"" http://t.co/1PJH17mcLz",1786456,1,152,0,0,0,0,5,rumours,1
5.53E+17,Car chase under way in Paris as gunfight breaks out. Reports of hostages. Latest from Paris: http://t.co/2J4WQdJnTp http://t.co/Lpd4hbiXai,477578,1,165,0,0,0,0,8,rumours,0
5.54E+17,BREAKING NEWS: Several hostages freed at Jewish supermarket in Paris: AFP,213467,0,191,0,0,1,0,0,rumours,0
5.54E+17,Charlie Hebdo killers are dead. Sources say they are not in Paradise.,31005,0,172,0,0,2,0,12,rumours,1
5.54E+17,#BREAKING Le Monde newspaper says hostage take at Kosher supermarket in #Paris dead. #PorteDeVincennes #ParisTerrorAttacks,467,0,105,0,0,0,0,0,rumours,1
5.54E+17,#CharlieHebdo gunmen reportedly killed in firefight with French special forces http://t.co/8P6WQrogO9,820718,1,135,0,0,7,0,8,rumours,0
5.54E+17,"Suspects in #CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP. http://t.co/bGkMtT3lUF",3034977,1,173,0,0,5,1,9,rumours,1
5.53E+17,Gunmen showed advanced military skills in Paris #CharlieHebdo attack: http://t.co/Q5FIaTLF8G http://t.co/XiZLErM37y,774513,1,296,0,0,7,2,21,rumours,0
5.53E+17,"According to #CharlieHebdo’s lawyer four well-known French cartoonists were killed by the masked gunmen: Cabu, Wolinski, Charb et Tignous.",81628,1,109,1,0,3,0,2,rumours,0
5.54E+17,"#BREAKING
Both #CharlieHebdo suspects killed after police operation in Dammartin-en-Goele, reports AFP",130713,1,207,0,0,4,0,7,rumours,1
5.53E+17,"Ten people killed in attack at offices of satirical French magazine Charlie Hebdo, Paris prosecutors say http://t.co/czyz6voZTw",12907826,1,1276,0,0,8,0,52,rumours,0
5.54E+17,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,1378961,1,108,0,0,0,1,4,rumours,1
5.53E+17,#CharlieHebdo Stéphane Charbonnier and Jean Cabut died for freedom of press. May their bravery &amp; spirit live forever http://t.co/JBjJicdNbq,761,0,113,0,0,0,0,3,rumours,0
5.53E+17,"11 confirmed dead, Francois Hollande to visit scene of attack - latest from Paris: http://t.co/7N7uvClhWY http://t.co/EgmxARAdEP",774627,1,144,0,0,1,1,13,rumours,0
5.53E+17,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/gOtSqbwROc,3091451,1,338,0,0,10,2,8,rumours,1
5.53E+17,Hostages have reportedly been taken as police pursue gunmen responsible for the #ParisAttack http://t.co/RkQMx9cijy http://t.co/CilbwL4ewF,1790312,1,143,0,0,0,0,2,rumours,1
5.53E+17,The area northeast of Paris where shots were fired in the manhunt for Charlie Hebdo attackers http://t.co/0W4gaarWcf http://t.co/4ejWR9SMM4,5585076,1,129,0,0,6,0,4,rumours,0
5.53E+17,Awful. 11 shot dead in an assault on a Paris magazine. http://t.co/xxINS8etDB #CharlieHebdo http://t.co/as3YoLthcx,744726,1,140,0,0,4,2,5,rumours,0
5.53E+17,"Cartoonists Cabu and Charb died in the attack against #CharlieHebdo, @LePoint reports http://t.co/nBdM0iZIq4  http://t.co/XMCXKb8QtK",441,0,720,0,0,1,0,16,rumours,0
5.53E+17,"Appalled by the attack on Charlie Hebdo in Paris, 10 - probably journalists - now confirmed dead. An attack on free speech everywhere.",19332,0,166,0,0,4,8,15,rumours,0
5.54E+17,Israeli news is carrying a live interview with a woman whose niece is one of the hostages in #Paris. Niece is inside with a 6-month-old baby,703,0,114,0,0,3,2,23,rumours,1
5.53E+17,"Officials say 3 gunmen carried out Charlie Hebdo shootings, France’s bloodiest terrorist attack in nearly 2 decades. http://t.co/03Tiwniedk",3875032,1,190,0,0,5,3,12,rumours,1
5.53E+17,#Charlie Hebdo. It was press day at the magazine so all important staff were there. Now 10 assassinated along with 2 police officers.,1388,0,415,1,0,10,5,11,rumours,0
5.54E+17,MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris: http://t.co/sJXudtGUOV,4551354,1,224,0,0,9,1,10,rumours,1
5.53E+17,BREAKING: Hostage taken after Charlie Hebdo suspects sighted north of Paris http://t.co/nXWWIfklMi,5069504,1,111,0,0,3,1,1,rumours,0
5.54E+17,BREAKING: Hostage taker at Kosher supermarket siege in eastern Paris dead: Le Monde http://t.co/MK4AastvZD,5832785,1,988,1,0,10,0,9,rumours,1
5.53E+17,French Interior Minister says operation under way to detain 2 #CharlieHebdo suspects http://t.co/2pHnT9UofV,12926834,1,314,0,0,1,3,37,rumours,1
5.53E+17,12 confirmed dead  in #CharlieHebdo attack (@AFP) http://t.co/82wVYNxteC,129582,1,106,0,0,1,0,1,rumours,0
5.53E+17,"BREAKING: Gunfire, hostages taken in Dammartin-en-Goële, east of Paris, as police chase suspected #CharlieHedbo attackers",2005537,1,202,0,0,3,0,6,rumours,0
5.53E+17,"Charlie Hebdo killers say they ""want to die like martyrs"". I suspect the French police will be happy to oblige ...",200421,1,141,0,1,2,4,16,rumours,1
5.53E+17,#BREAKING HOSTAGES TAKEN AT A BUSINESS IN DAMMARTIN-EN-GOELE - RTL REPORTS #France http://t.co/aa3FJVho8K,135167,0,102,0,0,0,0,2,rumours,0
5.53E+17,Scene at #DammartinEnGoele as police hunt #CharlieHebdo suspects - follow our coverage: http://t.co/HvWOnQGf9x http://t.co/NW8RB0E0kY,12927249,1,654,0,0,2,1,19,rumours,1
5.53E+17,"12 dead in Paris attack on #CharlieHebdo office, five others critical http://t.co/2J4WQdJnTp http://t.co/qeRByqI6JU",476244,1,104,0,0,1,0,0,rumours,1
5.53E+17,"10 people confirmed dead in Paris attack - rocket launcher used in assault, according to reports http://t.co/7N7uvClhWY",774181,1,113,0,0,1,1,3,rumours,0
5.54E+17,The #CharlieHebdo massacre brothers have been killed. Full story here: http://t.co/s7KfpU7vqb http://t.co/jFCrKaZ3DL,12109,0,157,0,0,9,7,27,rumours,1
5.54E+17,BREAKING: Police order all shops closed in famed Jewish neighborhood in central Paris far from attacks.,4553331,1,1020,2,0,16,1,14,rumours,1
5.53E+17,Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest: http://t.co/7N7uvClhWY (Pic:Martmann/Reuters) http://t.co/kntlzzmvHm,779302,1,121,0,0,6,2,7,rumours,1
5.54E+17,#BREAKING Paris supermarket hostage-taker 'neutralised': security source,316094,1,631,1,0,12,0,9,rumours,1
5.54E+17,Feared at least 5 hostages are being held in Paris 'kosher' grocery http://t.co/zoafNwyEtr http://t.co/ntDatZ8Pp7,820228,1,142,0,0,6,2,11,rumours,1
5.54E+17,"#CharlieHebdo killers dead, confirmed by gendarmerie.",4709,0,134,0,0,1,1,5,rumours,0
5.53E+17,Reports #CharlieHebdo gunmen were asking for journalists by name before opening fire. Armed with AK47s and RPG,69562,1,161,0,0,2,0,12,rumours,0
5.54E+17,"#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP http://t.co/AW5E6KEuzy",37175,0,327,0,0,6,0,1,rumours,1
5.53E+17,"""You tell the media it was al-Qaeda in Yemen"" - reported words of #CharlieHebdo attackers. 
Read more: http://t.co/qDPrycGtAR
#c4news",529561,1,144,0,0,2,2,8,rumours,1
5.53E+17,Policeman seriously injured in new #Paris shooting as seven arrests made - live updates http://t.co/cCc9GdG3HV http://t.co/JqhZChVPCw,476726,1,209,0,0,0,1,3,rumours,0
5.53E+17,Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/JXujfbiZGu,3090705,1,266,0,0,4,0,4,rumours,1
5.54E+17,"The two suspected #CharlieHebdo gunmen have been killed, according to reports. #ParisAttacks http://t.co/sS4Js4JZwm http://t.co/04KSGEeu5i",1797182,1,1836,1,0,5,1,17,rumours,1
5.53E+17,Charlie Hebdo gunmen reportedly heard shouting: 'Prophet has been avenged' http://t.co/6Q9j9NkVO5 http://t.co/HxMmpdlA38,818296,1,214,0,0,8,3,15,rumours,0
5.53E+17,"Great picture by Banksy. So simple, yet so powerful. #JeSuisCharlie 
Please share. http://t.co/v1ojeJ4d2l",141256,0,612,0,0,0,1,15,rumours,1
5.54E+17,Gunman at Paris grocery store threatens to kill hostages if police storm the #CharlieHebdo brothers. http://t.co/EBbK7ny8Cx,4735344,1,143,0,0,10,4,9,rumours,1
5.53E+17,Nice work from Banksy #JeSuisCharlie http://t.co/w9pJIrf7cP,119372,0,233,0,0,1,0,12,rumours,1
5.54E+17,URGENT: Both #CharlieHebdo suspects killed - reports http://t.co/QZbkbOTJNg http://t.co/PB05L1pWmZ,843954,1,490,0,0,5,1,18,rumours,0
5.54E+17,French police: Hostage-taker at Paris market linked to #CharlieHebdo attack http://t.co/YfzbniZmak http://t.co/4HVVUhdG4C,4880683,1,112,0,0,3,0,8,rumours,0
5.54E+17,BREAKING: Police official: Hostage-taker at Paris market appears linked to newspaper attack suspects.,4552499,1,456,1,0,10,2,7,rumours,0
5.53E+17,Graphic: Video shows gunmen with automatic rifles during attack on #CharlieHebdo in #Paris: https://t.co/fQXxNsJOWq http://t.co/Y0uxe72R2N,22456,0,958,0,0,3,0,21,rumours,1
5.53E+17,#BREAKING Paris massacre suspects holding one hostage: police source,304092,1,339,1,0,9,0,2,rumours,1
